State Name,Survey Year,Program Name,Definition Of Need,Test Score Merit Component,Performance Merit Component,Class Rank Merit Component,Grades Merit Component,Minimum Grade For Merit Component,Dollars Awarded To Under 2 Year In State Public Institutions,Recipients In Under 2 Year In State Public Institutions,Dollars Awarded To 2 Year In State Public Institutions,Recipients In 2 Year In State Public Institutions,Dollars Awarded To 4 Year In State Public Institutions,Recipients In 4 Year In State Public Institutions,Dollars Awarded To Out Of State Public Institutions,Recipients In Out Of State Public Institutions,Dollars Awarded To Under 2 Year In State Private Institutions,Recipients In Under 2 Year In State Private Institutions,Dollars Awarded To 2 Year In State Private Institutions,Recipients In 2 Year In State Private Institutions,Dollars Awarded To 4 Year In State Private Institutions,Recipients In 4 Year In State Private Institutions,Dollars Awarded To Out Of State Private Institutions,Recipients In Out Of State Private Institutions,Dollars Awarded To Under 2 Year In State Proprietary Institutions,Recipients In Under 2 Year In State Proprietary Institutions,Dollars Awarded To 2 Year In State Proprietary Institutions,Recipients In 2 Year In State Proprietary Institutions,Dollars Awarded To 4 Year In State Proprietary Institutions,Recipients In 4 Year In State Proprietary Institutions,Dollars Awarded To Out Of State Proprietary Institutions,Recipients In Out Of State Proprietary Institutions,Total Dollars Awarded,Total Number Of Recipients
Alaska,2005,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2003,AK Supplemental,N/A,        ,        ,        ,        ,0,,,,,18658410,3328,26327232,3658,,,,,,,,,,,,,,,,,6986,44985642
Alaska,2003,AK WICHE,N/A,        ,        ,        ,        ,0,,,45738,5,79500,5,,,,,,,,,,,,,,,,,,,10,125238
Alaska,2014,Alaska Education Grant,Need (cost-EFC),        ,        ,        ,        ,0,,,38500,24,3495486,2508,,,,,213000,118,50836,51,,,,,,,92348,139,,,3890170,2840
Alaska,2015,Alaska Education Grant,Need (cost-EFC),        ,        ,        ,        ,0,0,0,80000,42,4840327,3423,,,,0,44000,29,93502,72,,,,,311750,162,110316,173,,,5479895,3901
Alaska,2016,Alaska Education Grant,Need (cost-EFC),        ,        ,        ,        ,0,74500,37,14250,12,4152075,2134,,,,,99000,45,84000,47,,,,,474062,249,388780,201,,,5286667,2725
Alaska,2017,Alaska Education Grant,Need (cost-EFC),        ,        ,        ,        ,0,68500,30,,,4401886,2025,,,,,136250,49,131750,58,,,,,500983,214,490228,179,,,5729597,2555
Alaska,2018,Alaska Education Grant,Need (cost-EFC),        ,        ,        ,        ,0,73500,29,0,0,4433739,2027,,,,,200750,60,153503,69,,,,,440500,155,563259,199,,,5865251,2539
Alaska,2012,Alaska Performance Scholarship,N/A, CHECKED,        ,        , CHECKED,2.5,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2013,Alaska Performance Scholarship,N/A, CHECKED,        ,        , CHECKED,2.5,,,10106,5,5594569,1723,,,,,3566,1,37153,10,,,,,,,9910,5,,,5655304,1744
Alaska,2014,Alaska Performance Scholarship,N/A, CHECKED,        ,        , CHECKED,2.5,,,47705,16,7707126,2308,,,,,11294,5,48024,15,,,7134,2,,,2774,2,,,7824057,2348
Alaska,2015,Alaska Performance Scholarship,N/A, CHECKED,        ,        , CHECKED,2.5,14264,4,53553,18,9913135,2955,,,,,,,80148,21,,,,,11889,5,3964,3,,,10076953,3006
Alaska,2016,Alaska Performance Scholarship,N/A, CHECKED,        ,        , CHECKED,2.5,76379,25,7609,2,10787878,3291,,,,,3566,1,94309,28,,,,,42208,18,35667,14,,,11047616,3379
Alaska,2017,Alaska Performance Scholarship,N/A, CHECKED,        ,        , CHECKED,2.5,104614,35,,,10953141,3310,,,,,11293,4,103426,30,,,,,63600,24,29127,12,,,11265201,3415
Alaska,2018,Alaska Performance Scholarship,N/A, CHECKED,        ,        , CHECKED,2.5,92132,32,0,0,10767722,3254,,,,,14266,5,91141,28,,,0,0,30909,12,83418,27,,,11079588,3358
Alaska,2004,Alaska Supplemental Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2005,Alaska Supplemental Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2006,Alaska Supplemental Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2007,Alaska Supplemental Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2008,Alaska Supplemental Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2009,Alaska Supplemental Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2010,Alaska Supplemental Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2011,Alaska Supplemental Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2012,Alaska Supplemental Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2013,Alaska Supplemental Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2014,Alaska Supplemental Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2015,Alaska Supplemental Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2016,Alaska Supplemental Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2017,Alaska Supplemental Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2018,Alaska Supplemental Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2004,Alaska WICHE PSEP,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2005,Alaska WICHE PSEP,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2006,Alaska WICHE PSEP,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2007,Alaska WICHE PSEP,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2008,Alaska WICHE PSEP,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2009,Alaska WICHE PSEP Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2010,Alaska WICHE PSEP Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2011,Alaska WICHE PSEP Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2012,Alaska WICHE PSEP Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2013,Alaska WICHE PSEP Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2014,Alaska WICHE PSEP Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2015,Alaska WICHE PSEP Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2016,Alaska WICHE PSEP Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2017,Alaska WICHE PSEP Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2018,Alaska WICHE PSEP Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2006,AlaskAdvantage Education Grant,Need (cost-EFC),        ,        ,        ,        ,0,,,17500,17,425500,422,,,,,,,38942,38,,,,,,,20030,29,,,501972,506
Alaska,2007,AlaskAdvantage Education Grant,Need (cost-EFC),        ,        ,        ,        ,0,7500,8,,,528750,533,,,,,,,34639,30,,,,,,,15750,10,,,586639,581
Alaska,2008,AlaskAdvantage Education Grant,Need (cost-EFC),        ,        ,        ,        ,0,,,3500,4,625500,624,,,,,,,17325,19,,,,,,,23949,25,,,670274,672
Alaska,2009,AlaskAdvantage Education Grant,Need (cost-EFC),        ,        ,        ,        ,0,,,13000,9,584250,569,,,,,,,28925,25,,,,,44946,51,,,,,671121,654
Alaska,2010,AlaskAdvantage Education Grant,Need (cost-EFC),        ,        ,        ,        ,0,,,12340,7,788000,793,,,,,,,8825,9,,,,,46635,60,,,,,855800,869
Alaska,2011,AlaskAdvantage Education Grant,Need (cost-EFC),        ,        ,        ,        ,0,,,16875,12,1413565,947,,,,,,,34750,24,,,,,48500,43,,,,,1513690,1026
Alaska,2012,AlaskAdvantage Education Grant,Need (cost-EFC),        ,        ,        ,        ,0,,,21987,12,2751875,2221,,,,,,,55250,51,,,,,,,,,,,2829112,2284
Alaska,2013,AlaskAdvantage Education Grant,Need (cost-EFC),        ,        ,        ,        ,0,,,53250,27,3658375,3317,,,,,,,62625,71,,,,,46500,27,124295,177,,,3945045,3619
Alaska,2004,Family Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2005,Family Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2006,Family Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2007,Family Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2008,Family Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2009,Family Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2010,Family Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2011,Family Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2012,Family Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2013,Family Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2014,Family Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2015,Family Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2016,Family Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2017,Family Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2018,Family Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2003,FFELP,Maximum income/income based,        ,        ,        ,        ,0,,,,,7291375,2168,3906856,786,,,,,,,,,,,,,,,,,2954,11198231
Alaska,2004,FFELP,Need (cost-EFC),        ,        ,        , CHECKED,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2005,FFELP,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2006,FFELP,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2007,FFELP,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2008,FFELP,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2009,FFELP,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2010,FFELP,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2009,State Supplemental Education Grant,Need (cost-EFC),        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2010,State Supplemental Education Grant,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2004,Teacher Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2005,Teacher Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2006,Teacher Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2007,Teacher Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2008,Teacher Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2009,Teacher Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2010,Teacher Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2011,Teacher Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2012,Teacher Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2013,Teacher Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2014,Teacher Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2015,Teacher Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2016,Teacher Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2017,Teacher Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2018,Teacher Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2004,Winn Brindle Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2005,Winn Brindle Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2006,Winn Brindle Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2007,Winn Brindle Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2008,Winn Brindle Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2009,Winn Brindle Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2010,Winn Brindle Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2011,Winn Brindle Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2012,Winn Brindle Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2013,Winn Brindle Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2014,Winn Brindle Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2015,Winn Brindle Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2016,Winn Brindle Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2017,Winn Brindle Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2018,Winn Brindle Education Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2003,WWAMI,N/A,        ,        ,        ,        ,0,,,,,467654,29,,,,,,,,,,,,,,,,,,,29,467654
Alaska,2004,WWAMI,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska,2005,WWAMI,N/A,        ,        ,        ,        ,0,,,,,,,811428,39,,,,,,,,,,,,,,,,,811428,39
Alaska,2006,WWAMI,N/A,        ,        ,        ,        ,0,,,,,,,793520,40,,,,,,,,,,,,,,,,,793520,40
Alaska,2007,WWAMI,N/A,        ,        ,        ,        ,0,,,,,,,872880,50,,,,,,,,,,,,,,,,,872880,50
Alaska,2008,WWAMI,N/A,        ,        ,        ,        ,0,,,,,,,720120,50,,,,,,,,,,,,,,,,,720120,50
Alaska,2009,WWAMI Loan,N/A,        ,        ,        ,        ,0,,,,,,,1025660,60,,,,,,,,,,,,,,,,,1025660,60
Alaska,2010,WWAMI Loan,N/A,        ,        ,        ,        ,0,,,,,,,1286770,60,,,,,,,,,,,,,,,,,1286770,60
Alaska,2011,WWAMI Loan,N/A,        ,        ,        ,        ,0,,,,,,,1206998,57,,,,,,,,,,,,,,,,,1206998,57
Alaska,2012,WWAMI Loan,N/A,        ,        ,        ,        ,0,,,,,,,1237261,59,,,,,,,,,,,,,,,,,1237261,59
Alaska,2013,WWAMI Loan,N/A,        ,        ,        ,        ,0,,,,,,,1196875,59,,,,,,,,,,,,,,,,,1196875,59
Alaska,2014,WWAMI Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2015,WWAMI Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2016,WWAMI Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2017,WWAMI Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Alaska,2018,WWAMI Loan,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Arizona,2007,(AFAT) Arizona Financial Aid Trust,Need (cost-EFC),        ,        ,        ,        ,0,,,,,10385735,6393,,,,,,,,,,,,,,,,,,,10385735,6393
Arizona,2008,(AFAT) Arizona Financial Aid Trust,Need (cost-EFC),        ,        ,        ,        ,0,,,,,8715486,4493,,,,,,,,,,,,,,,,,,,8715486,4493
Arizona,2009,(AFAT) Arizona Financial Aid Trust,Need (cost-EFC),        ,        ,        ,        ,0,,,,,16720211,8904,,,,,,,,,,,,,,,,,,,16720211,8904
Arizona,2010,(AFAT) Arizona Financial Aid Trust,Need (cost-EFC),        ,        ,        ,        ,0,,,,,14130775,6651,,,,,,,,,,,,,,,,,,,14130775,6651
Arizona,2011,(AFAT) Arizona Financial Aid Trust,Need (cost-EFC),        ,        ,        ,        ,0,,,,,16230118,6816,,,,,,,,,,,,,,,,,,,16230118,6816
Arizona,2012,(AFAT) Arizona Financial Aid Trust,Need (cost-EFC),        ,        ,        ,        ,0,,,,,13545575,4488,,,,,,,,,,,,,,,,,,,13545575,4488
Arizona,2013,(AFAT) Arizona Financial Aid Trust,Need (cost-EFC),        ,        ,        ,        ,0,,,,,19116413,6859,,,,,,,,,,,,,,,,,,,19116413,6859
Arizona,2014,(AFAT) Arizona Financial Aid Trust,Need (cost-EFC),        ,        ,        ,        ,0,,,,,19061655,7536,,,,,,,,,,,,,,,,,,,19061655,7536
Arizona,2015,(AFAT) Arizona Financial Aid Trust,Need (cost-EFC),        ,        ,        ,        ,0,,,,,20678538,6859,0,0,,,,,,,,,,,,,,,,,20678538,6859
Arizona,2016,(AFAT) Arizona Financial Aid Trust,Need (cost-EFC),        ,        ,        ,        ,0,,,,,20278969,7598,5670,4,,,,,,,,,,,,,,,,,20284639,7602
Arizona,2017,(AFAT) Arizona Financial Aid Trust,Need (cost-EFC),        ,        ,        ,        ,0,,,,,20193029,7240,55580,22,,,,,,,,,,,,,,,,,20248609,7262
Arizona,2018,(AFAT) Arizona Financial Aid Trust,Need (cost-EFC),        ,        ,        ,        ,0,,,,,24079986,8774,2486820,501,,,,,,,,,,,,,,,,,26566806,9275
Arizona,2008,(EGSG) Early Graduation Scholarship Grant,N/A, CHECKED,        ,        ,        ,0,,,12625,28,3375,7,,,,,,,,,,,1500,3,,,1000,1,,,18500,39
Arizona,2009,(EGSG) Early Graduation Scholarship Grant,N/A, CHECKED,        ,        ,        ,0,0,0,126041,182,72907,72,0,0,0,0,0,0,2500,3,0,0,0,0,1250,2,5125,7,0,0,207823,266
Arizona,2010,(EGSG) Early Graduation Scholarship Grant,N/A,        ,        ,        ,        ,0,,,145543,167,105720,107,,,,,,,2250,2,,,,,4250,4,9438,12,,,267201,292
Arizona,2011,(EGSG) Early Graduation Scholarship Grant,N/A,        ,        ,        ,        ,0,,,17688,40,30000,48,,,,,,,,,,,,,,,2000,4,,,49688,92
Arizona,2012,(EGSG) Early Graduation Scholarship Grant,N/A,        ,        ,        ,        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2013,(EGSG) Early Graduation Scholarship Grant,N/A,        ,        ,        ,        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2014,(EGSG) Early Graduation Scholarship Grant,N/A,        ,        ,        ,        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2007,(PEG) Postsecondary Education Grant,N/A,        ,        ,        , CHECKED,2.5,,,,,,,,,,,,,404119,256,,,,,,,1430658,821,,,1834777,1077
Arizona,2008,(PEG) Postsecondary Education Grant,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,1201250,576,,,,,,,2773750,1866,,,3975000,2442
Arizona,2009,(PEG) Postsecondary Education Grant,N/A,        ,        ,        ,        ,0,0,0,0,0,0,0,0,0,0,0,0,0,898750,525,0,0,0,0,0,0,1515442,909,0,0,2414192,1434
Arizona,2010,(PEG) Postsecondary Education Grant,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,747750,452,,,,,,,1494928,948,,,2242678,1400
Arizona,2011,(PEG) Postsecondary Education Grant,N/A,        ,        ,        ,        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2012,(PEG) Postsecondary Education Grant,N/A,        ,        ,        ,        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2013,(PEG) Postsecondary Education Grant,N/A,        ,        ,        ,        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2014,(PEG) Postsecondary Education Grant,N/A,        ,        ,        ,        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2015,(PEG) Postsecondary Education Grant,N/A,        ,        ,        ,        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2016,(PEG) Postsecondary Education Grant,N/A,        ,        ,        ,        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2017,(PEG) Postsecondary Education Grant,N/A,        ,        ,        ,        ,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Arizona,2018,(PEG) Postsecondary Education Grant,N/A,        ,        ,        ,        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2007,(PFAP) Private Postsecondary Education Student Financial Assistance Program ,Need (cost-EFC),        ,        ,        , CHECKED,2.5,,,,,,,,,,,,,103712,70,,,,,,,46463,31,,,150175,101
Arizona,2008,(PFAP) Private Postsecondary Education Student Financial Assistance Program ,Need (cost-EFC),        ,        ,        , CHECKED,2.5,,,,,,,,,,,,,51000,34,,,,,,,18500,16,,,69500,50
Arizona,2009,(PFAP) Private Postsecondary Education Student Financial Assistance Program ,Need (cost-EFC),        ,        ,        , CHECKED,2.5,,,,,,,,,,,,,80000,48,,,,,,,206000,121,,,286000,169
Arizona,2010,(PFAP) Private Postsecondary Education Student Financial Assistance Program ,Need (cost-EFC),        ,        ,        , CHECKED,2.5,,,,,,,,,,,,,27000,18,,,,,,,248000,143,,,275000,161
Arizona,2011,(PFAP) Private Postsecondary Education Student Financial Assistance Program ,Need (cost-EFC),        ,        ,        , CHECKED,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2012,(PFAP) Private Postsecondary Education Student Financial Assistance Program ,Need (cost-EFC),        ,        ,        , CHECKED,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2013,(PFAP) Private Postsecondary Education Student Financial Assistance Program ,Need (cost-EFC),        ,        ,        , CHECKED,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2014,(PFAP) Private Postsecondary Education Student Financial Assistance Program ,Need (cost-EFC),        ,        ,        , CHECKED,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2015,(PFAP) Private Postsecondary Education Student Financial Assistance Program ,Need (cost-EFC),        ,        ,        , CHECKED,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
